-12.5388|0|-7.69252|-6.70248|0|-10.6253|-13.4463|0|-10.613
-12.5388|0|-7.69252|-6.85845|0|-6.5597|-6.70248|0|-10.6253
-12.5388|0|-7.69252|-9.836|0|-4.74204|-6.85845|0|-6.5597
-9.836|0|-4.74204|-7.91518|0|-3.65401|-6.85845|0|-6.5597
-7.91518|0|-3.65401|-6.20126|0|-4.7011|-6.85845|0|-6.5597
-7.91518|0|-3.65401|-3.92607|0|-1.80411|-6.20126|0|-4.7011
-3.92607|0|-1.80411|-2.76563|0|-5.36944|-6.20126|0|-4.7011
-3.92607|0|-1.80411|-3.09093|0|-1.82906|-2.76563|0|-5.36944
-3.09093|0|-1.82906|0.386402|0|-3.59278|-2.76563|0|-5.36944
-3.09093|0|-1.82906|-3.06201|0|-0.621853|0.386402|0|-3.59278
-3.06201|0|-0.621853|0.748913|0|2.17193|0.386402|0|-3.59278
-5.67169|0|7.52696|0.748913|0|2.17193|-3.06201|0|-0.621853
-5.67169|0|7.52696|-3.06201|0|-0.621853|-3.84436|0|-0.645237
-9.57991|0|3.25518|-5.67169|0|7.52696|-3.84436|0|-0.645237
-9.57991|0|3.25518|-3.84436|0|-0.645237|-7.92598|0|0.243038
-7.92598|0|0.243038|-3.84436|0|-0.645237|-6.95401|0|-1.01996
-6.95401|0|-1.01996|-3.84436|0|-0.645237|-3.92607|0|-1.80411
-6.95401|0|-1.01996|-3.92607|0|-1.80411|-6.92186|0|-2.25801
-7.91518|0|-3.65401|-6.92186|0|-2.25801|-3.92607|0|-1.80411
-9.57991|0|3.25518|-7.92598|0|0.243038|-9.67242|0|1.46679
-9.57991|0|3.25518|-9.67242|0|1.46679|-11.6553|0|0.503593
-11.556|0|2.6562|-9.57991|0|3.25518|-11.6553|0|0.503593
-13.1655|0|3.59241|-11.556|0|2.6562|-11.6553|0|0.503593
-16.9089|0|1.60179|-13.1655|0|3.59241|-11.6553|0|0.503593
-16.9089|0|1.60179|-11.6553|0|0.503593|-12.4607|0|-0.845114
-16.9089|0|1.60179|-12.4607|0|-0.845114|-14.9137|0|-2.03042
-14.9137|0|-2.03042|-12.4607|0|-0.845114|-12.5343|0|-2.0958
-14.9137|0|-2.03042|-12.5343|0|-2.0958|-14.5544|0|-2.65826
-14.5544|0|-2.65826|-12.5343|0|-2.0958|-15.6395|0|-3.49225
-15.6395|0|-3.49225|-12.5343|0|-2.0958|-11.7045|0|-3.43781
-15.6395|0|-3.49225|-11.7045|0|-3.43781|-15.3524|0|-6.04663
-15.3524|0|-6.04663|-11.7045|0|-3.43781|-12.5388|0|-7.69252
-11.7045|0|-3.43781|-9.836|0|-4.74204|-12.5388|0|-7.69252
-15.6395|0|-3.49225|-15.3524|0|-6.04663|-17.8256|0|-5.27177
-16.1838|0|-2.98799|-15.6395|0|-3.49225|-17.8256|0|-5.27177
-16.1838|0|-2.98799|-17.8256|0|-5.27177|-20.4986|0|-5.87482
-21.5651|0|-3.60962|-16.1838|0|-2.98799|-20.4986|0|-5.87482
-20.5228|0|-1.33329|-16.1838|0|-2.98799|-21.5651|0|-3.60962
-17.8255|0|0.860907|-16.1838|0|-2.98799|-20.5228|0|-1.33329
-16.9089|0|1.60179|-16.1838|0|-2.98799|-17.8255|0|0.860907
-16.9089|0|1.60179|-14.9137|0|-2.03042|-16.1838|0|-2.98799
-18.2194|0|1.49115|-17.8255|0|0.860907|-20.5228|0|-1.33329
-25.2528|0|3.79338|-18.2194|0|1.49115|-20.5228|0|-1.33329
-25.4214|0|5.64466|-18.2194|0|1.49115|-25.2528|0|3.79338
-25.4214|0|5.64466|-23.6838|0|7.60193|-18.2194|0|1.49115
-23.6838|0|7.60193|-17.2012|0|2.25265|-18.2194|0|1.49115
-23.6838|0|7.60193|-20.265|0|7.52306|-17.2012|0|2.25265
-20.265|0|7.52306|-18.9412|0|6.64034|-17.2012|0|2.25265
-18.9412|0|6.64034|-18.0842|0|6.55711|-17.2012|0|2.25265
-18.0842|0|6.55711|-16.1212|0|7.80619|-17.2012|0|2.25265
-16.1212|0|7.80619|-13.1655|0|3.59241|-17.2012|0|2.25265
-16.9089|0|1.60179|-17.2012|0|2.25265|-13.1655|0|3.59241
-30.9748|0|3.81375|-25.4214|0|5.64466|-25.2528|0|3.79338
-30.9748|0|3.81375|-29.3347|0|7.0329|-25.4214|0|5.64466
-32.6741|0|8.96256|-29.3347|0|7.0329|-30.9748|0|3.81375
-32.6741|0|8.96256|-30.9748|0|3.81375|-34.7312|0|6.16373
-35.5655|0|8.53295|-32.6741|0|8.96256|-34.7312|0|6.16373
-35.5655|0|8.53295|-34.7312|0|6.16373|-37.7977|0|3.65859
-35.5655|0|8.53295|-37.7977|0|3.65859|-40.7027|0|8.08046
-33.5591|0|13.5747|-32.6741|0|8.96256|-35.5655|0|8.53295
-35.4863|0|10.6917|-33.5591|0|13.5747|-35.5655|0|8.53295
-37.6524|0|10.4354|-35.4863|0|10.6917|-35.5655|0|8.53295
-37.6524|0|10.4354|-35.5655|0|8.53295|-37.602|0|8.48764
-37.6524|0|10.4354|-37.602|0|8.48764|-39.8252|0|8.73393
-38.2803|0|12.8846|-37.6524|0|10.4354|-39.8252|0|8.73393
-39.8044|0|12.0832|-38.2803|0|12.8846|-39.8252|0|8.73393
-40.264|0|14.8173|-38.2803|0|12.8846|-39.8044|0|12.0832
-40.264|0|14.8173|-37.4267|0|15.528|-38.2803|0|12.8846
-37.4267|0|15.528|-35.7598|0|13.188|-38.2803|0|12.8846
-37.4267|0|15.528|-35.356|0|15.4666|-35.7598|0|13.188
-35.356|0|15.4666|-33.5591|0|13.5747|-35.7598|0|13.188
-35.356|0|15.4666|-33.6281|0|15.4516|-33.5591|0|13.5747
-33.6281|0|15.4516|-32.6448|0|15.3252|-33.5591|0|13.5747
-32.6448|0|15.3252|-32.6207|0|13.6217|-33.5591|0|13.5747
-32.6448|0|15.3252|-30.5263|0|13.4949|-32.6207|0|13.6217
-32.6207|0|13.6217|-30.5263|0|13.4949|-32.561|0|11.5332
-30.5263|0|13.4949|-29.7709|0|10.1849|-32.561|0|11.5332
-32.561|0|11.5332|-29.7709|0|10.1849|-32.6542|0|9.45998
-32.6542|0|9.45998|-29.7709|0|10.1849|-30.0377|0|8.04484
-32.6448|0|15.3252|-27.4647|0|16.4659|-30.5263|0|13.4949
-32.6189|0|20.9611|-27.4647|0|16.4659|-32.6448|0|15.3252
-32.6189|0|20.9611|-30.521|0|21.9408|-27.4647|0|16.4659
-33.2859|0|23.6295|-30.521|0|21.9408|-32.6189|0|20.9611
-36.5069|0|23.0485|-33.2859|0|23.6295|-32.6189|0|20.9611
-36.5069|0|23.0485|-32.6189|0|20.9611|-34.1215|0|21.1561
-36.5069|0|23.0485|-34.1215|0|21.1561|-36.3521|0|21.616
-38.5912|0|21.625|-36.5069|0|23.0485|-36.3521|0|21.616
-38.5912|0|21.625|-36.3521|0|21.616|-36.5275|0|20.5178
-38.5912|0|21.625|-36.5275|0|20.5178|-38.5038|0|20.6395
-34.7757|0|16.1012|-33.6281|0|15.4516|-35.356|0|15.4666
-33.2036|0|20.5533|-33.6281|0|15.4516|-34.7757|0|16.1012
-34.9206|0|18.1251|-33.2036|0|20.5533|-34.7757|0|16.1012
-36.5275|0|20.5178|-33.2036|0|20.5533|-34.9206|0|18.1251
-36.5275|0|20.5178|-34.9206|0|18.1251|-37.2101|0|18.2271
-38.5038|0|20.6395|-36.5275|0|20.5178|-37.2101|0|18.2271
-39.8106|0|20.5852|-38.5038|0|20.6395|-37.2101|0|18.2271
-39.8106|0|20.5852|-37.2101|0|18.2271|-39.8294|0|17.8231
-39.8294|0|17.8231|-37.2101|0|18.2271|-37.4267|0|15.528
-39.8294|0|17.8231|-37.4267|0|15.528|-40.264|0|14.8173
-40.688|0|17.2261|-39.8294|0|17.8231|-40.264|0|14.8173
-40.688|0|17.2261|-40.264|0|14.8173|-41.1873|0|15.197
-43.6585|0|17.8763|-40.688|0|17.2261|-41.1873|0|15.197
-43.6585|0|17.8763|-41.1873|0|15.197|-42.2684|0|13.8642
-36.5069|0|23.0485|-38.5912|0|21.625|-39.6639|0|21.5127
-40.7323|0|23.8705|-36.5069|0|23.0485|-39.6639|0|21.5127
-40.7323|0|23.8705|-37.5622|0|25.4136|-36.5069|0|23.0485
-41.2175|0|26.1582|-37.5622|0|25.4136|-40.7323|0|23.8705
-42.914|0|24.3255|-41.2175|0|26.1582|-40.7323|0|23.8705
-43.5166|0|26.7696|-41.2175|0|26.1582|-42.914|0|24.3255
-41.2175|0|26.1582|-38.0559|0|27.6982|-37.5622|0|25.4136
-40.4735|0|29.9112|-38.0559|0|27.6982|-41.2175|0|26.1582
-35.7598|0|13.188|-33.5591|0|13.5747|-35.4863|0|10.6917
-40.4735|0|29.9112|-38.6497|0|29.9748|-38.0559|0|27.6982
