
-12.5388|0|-7.69252|-6.70248|0|-10.6253|-13.4463|0|-10.613
-12.5388|0|-7.69252|-6.85845|0|-6.5597|-6.70248|0|-10.6253
-12.5388|0|-7.69252|-9.836|0|-4.74204|-6.85845|0|-6.5597
-9.836|0|-4.74204|-7.91518|0|-3.65401|-6.85845|0|-6.5597
-7.91518|0|-3.65401|-6.20126|0|-4.7011|-6.85845|0|-6.5597
-7.91518|0|-3.65401|-3.92607|0|-1.80411|-6.20126|0|-4.7011
-3.92607|0|-1.80411|-2.76563|0|-5.36944|-6.20126|0|-4.7011
-3.92607|0|-1.80411|-3.09093|0|-1.82906|-2.76563|0|-5.36944
-3.09093|0|-1.82906|0.386402|0|-3.59278|-2.76563|0|-5.36944
-3.09093|0|-1.82906|-3.06201|0|-0.621853|0.386402|0|-3.59278
-3.06201|0|-0.621853|0.748913|0|2.17193|0.386402|0|-3.59278
-5.67169|0|7.52696|0.748913|0|2.17193|-3.06201|0|-0.621853
-5.67169|0|7.52696|-3.06201|0|-0.621853|-3.84436|0|-0.645237
-9.57991|0|3.25518|-5.67169|0|7.52696|-3.84436|0|-0.645237
-9.57991|0|3.25518|-3.84436|0|-0.645237|-7.92598|0|0.243038
-7.92598|0|0.243038|-3.84436|0|-0.645237|-6.95401|0|-1.01996
-6.95401|0|-1.01996|-3.84436|0|-0.645237|-3.92607|0|-1.80411
-6.95401|0|-1.01996|-3.92607|0|-1.80411|-6.92186|0|-2.25801
-7.91518|0|-3.65401|-6.92186|0|-2.25801|-3.92607|0|-1.80411
-9.57991|0|3.25518|-7.92598|0|0.243038|-9.67242|0|1.46679
-9.57991|0|3.25518|-9.67242|0|1.46679|-11.6553|0|0.503593
-11.556|0|2.6562|-9.57991|0|3.25518|-11.6553|0|0.503593
-13.1655|0|3.59241|-11.556|0|2.6562|-11.6553|0|0.503593
-16.9089|0|1.60179|-13.1655|0|3.59241|-11.6553|0|0.503593
-16.9089|0|1.60179|-11.6553|0|0.503593|-12.4607|0|-0.845114
-16.9089|0|1.60179|-12.4607|0|-0.845114|-14.9137|0|-2.03042
-14.9137|0|-2.03042|-12.4607|0|-0.845114|-12.5343|0|-2.0958
-14.9137|0|-2.03042|-12.5343|0|-2.0958|-14.5544|0|-2.65826
-14.5544|0|-2.65826|-12.5343|0|-2.0958|-15.6395|0|-3.49225
-15.6395|0|-3.49225|-12.5343|0|-2.0958|-11.7045|0|-3.43781
-15.6395|0|-3.49225|-11.7045|0|-3.43781|-15.3524|0|-6.04663
-15.3524|0|-6.04663|-11.7045|0|-3.43781|-12.5388|0|-7.69252
-11.7045|0|-3.43781|-9.836|0|-4.74204|-12.5388|0|-7.69252
-15.6395|0|-3.49225|-15.3524|0|-6.04663|-17.8256|0|-5.27177
-16.1838|0|-2.98799|-15.6395|0|-3.49225|-17.8256|0|-5.27177
-16.1838|0|-2.98799|-17.8256|0|-5.27177|-20.4986|0|-5.87482
-21.5651|0|-3.60962|-16.1838|0|-2.98799|-20.4986|0|-5.87482
-20.5228|0|-1.33329|-16.1838|0|-2.98799|-21.5651|0|-3.60962
-17.8255|4.76837e-07|0.860907|-16.1838|0|-2.98799|-20.5228|0|-1.33329
-16.9089|0|1.60179|-16.1838|0|-2.98799|-17.8255|4.76837e-07|0.860907
-16.9089|0|1.60179|-14.9137|0|-2.03042|-16.1838|0|-2.98799
-18.2194|0|1.49115|-17.8255|4.76837e-07|0.860907|-20.5228|0|-1.33329
-25.2528|0|3.79338|-18.2194|0|1.49115|-20.5228|0|-1.33329
-25.4214|0|5.64466|-18.2194|0|1.49115|-25.2528|0|3.79338
-25.4214|0|5.64466|-23.6838|0|7.60193|-18.2194|0|1.49115
-23.6838|0|7.60193|-17.2012|0|2.25265|-18.2194|0|1.49115
-23.6838|0|7.60193|-20.265|0|7.52306|-17.2012|0|2.25265
-20.265|0|7.52306|-18.9412|0|6.64034|-17.2012|0|2.25265
-18.9412|0|6.64034|-18.0842|0|6.55711|-17.2012|0|2.25265
-18.0842|0|6.55711|-16.1212|0|7.80619|-17.2012|0|2.25265
-16.1212|0|7.80619|-13.1655|0|3.59241|-17.2012|0|2.25265
-16.9089|0|1.60179|-17.2012|0|2.25265|-13.1655|0|3.59241
