0|-2.38873|0|-0.295103|-2.06504|0|1.50801|2.24745|0|-1.42921
0|-2.38873|0|-0.295103|2.24745|0|-1.42921|-1.30735|0|-1.65923
0|-1.30735|0|-1.65923|2.24745|0|-1.42921|0.0758095|0|-1.9341
0|-2.06504|0|1.50801|-1.59648|0|1.47651|2.24745|0|-1.42921
0|-1.59648|0|1.47651|-1.13673|0|1.6473|2.24745|0|-1.42921
0|-1.13673|0|1.6473|-0.324413|0|1.70098|2.24745|0|-1.42921
0|-0.324413|0|1.70098|1.0955|0|2.39905|2.24745|0|-1.42921
0|1.0955|0|2.39905|3.03896|0|0.385433|2.24745|0|-1.42921
0|1.0955|0|2.39905|3.15536|0|0.934643|3.03896|0|0.385433
0|1.0955|0|2.39905|1.74099|0|2.4507|3.15536|0|0.934643
0|1.74099|0|2.4507|1.94313|0|2.56103|3.15536|0|0.934643
0|1.94313|0|2.56103|2.29733|0|3.05552|3.15536|0|0.934643
0|2.29733|0|3.05552|3.71656|0|1.05652|3.15536|0|0.934643
0|2.29733|0|3.05552|2.9979|0|3.28216|3.71656|0|1.05652
0|2.9979|0|3.28216|3.7328|0|3.28288|3.71656|0|1.05652
0|3.7328|0|3.28288|4.35904|-2.38419e-07|2.88386|3.71656|0|1.05652
0|4.35904|-2.38419e-07|2.88386|4.13124|0|0.71888|3.71656|0|1.05652
0|4.35904|-2.38419e-07|2.88386|5.98798|0|2.81202|4.13124|0|0.71888
0|4.13124|0|0.71888|5.98798|0|2.81202|4.12812|0|0.0730553
0|5.98798|0|2.81202|6.8895|0|3.11484|4.12812|0|0.0730553
0|6.8895|0|3.11484|9.51643|0|1.48187|4.12812|0|0.0730553
0|4.12812|0|0.0730553|9.51643|0|1.48187|9.73989|0|0.772726
0|9.73989|0|0.772726|9.08116|0|-1.17381|4.12812|0|0.0730553
0|9.08116|0|-1.17381|8.77363|0|-1.34264|4.12812|0|0.0730553
0|4.12812|0|0.0730553|8.77363|0|-1.34264|4.92657|0|-1.27265
0|4.92657|0|-1.27265|8.77363|0|-1.34264|5.9356|0|-1.72984
0|5.9356|0|-1.72984|8.77363|0|-1.34264|8.0033|0|-2.45943
0|8.77363|0|-1.34264|8.61234|0|-2.16835|8.0033|0|-2.45943
0|4.12812|0|0.0730553|4.92657|0|-1.27265|4.15812|0|-2.33722
0|4.12812|0|0.0730553|4.15812|0|-2.33722|3.36649|0|-0.0285072
0|3.36649|0|-0.0285072|4.15812|0|-2.33722|2.8718|0|-1.90976
0|2.8718|0|-1.90976|3.03896|0|0.385433|3.36649|0|-0.0285072
0|3.03896|0|0.385433|2.8718|0|-1.90976|2.24745|0|-1.42921
0|9.73989|0|0.772726|10.1646|0|0.474762|9.08116|0|-1.17381
0|10.1646|0|0.474762|9.6869|0|-1.23313|9.08116|0|-1.17381
0|10.1646|0|0.474762|10.1767|0|-1.50284|9.6869|0|-1.23313
0|10.1646|0|0.474762|10.3978|0|0.497984|10.1767|0|-1.50284
0|10.1767|0|-1.50284|10.3978|0|0.497984|10.4929|0|-1.46596
0|10.3978|0|0.497984|11.4103|0|-0.667538|10.4929|0|-1.46596
0|10.3978|0|0.497984|10.8375|0|0.798151|11.4103|0|-0.667538
0|10.8375|0|0.798151|11.8764|0|0.0739231|11.4103|0|-0.667538
0|10.8375|0|0.798151|10.878|0|1.23214|11.8764|0|0.0739231
0|10.878|0|1.23214|12.4911|0|0.554529|11.8764|0|0.0739231
0|10.878|0|1.23214|13.2564|0|0.807243|12.4911|0|0.554529
0|10.878|0|1.23214|13.7891|0|1.393|13.2564|0|0.807243
0|10.878|0|1.23214|10.7623|1.19209e-07|1.5387|13.7891|0|1.393
0|10.7623|1.19209e-07|1.5387|14.0521|0|2.08811|13.7891|0|1.393
0|10.7623|1.19209e-07|1.5387|10.58|0|1.72396|14.0521|0|2.08811
0|10.58|0|1.72396|14.7948|0|5.45257|14.0521|0|2.08811
0|10.58|0|1.72396|11.359|0|4.16735|14.7948|0|5.45257
0|10.58|0|1.72396|10.4893|0|3.74881|11.359|0|4.16735
0|10.58|0|1.72396|9.93269|0|3.20978|10.4893|0|3.74881
0|9.93269|0|3.20978|10.58|0|1.72396|10.2283|0|1.81494
0|10.2283|0|1.81494|9.54825|0|3.08594|9.93269|0|3.20978
0|9.54825|0|3.08594|10.2283|0|1.81494|9.51643|0|1.48187
0|9.05551|0|3.16785|9.54825|0|3.08594|9.51643|0|1.48187
0|7.89876|0|3.00586|9.05551|0|3.16785|9.51643|0|1.48187
0|6.8895|0|3.11484|7.89876|0|3.00586|9.51643|0|1.48187
0|14.7948|0|5.45257|14.8415|0|2.39254|14.0521|0|2.08811
0|14.7948|0|5.45257|15.1375|0|5.20762|14.8415|0|2.39254
0|15.1375|0|5.20762|15.9432|0|2.3792|14.8415|0|2.39254
0|15.1375|0|5.20762|15.4923|0|5.33632|15.9432|0|2.3792
0|15.4923|0|5.33632|16.7795|0|2.7716|15.9432|0|2.3792
0|15.4923|0|5.33632|17.1966|0|3.51681|16.7795|0|2.7716
0|15.4923|0|5.33632|15.7779|0|5.59739|17.1966|0|3.51681
0|15.7779|0|5.59739|17.8813|0|4.2036|17.1966|0|3.51681
0|15.7779|0|5.59739|18.2812|0|5.05901|17.8813|0|4.2036
0|15.7779|0|5.59739|15.7595|0|5.91803|18.2812|0|5.05901
0|15.7595|0|5.91803|18.518|0|5.89435|18.2812|0|5.05901
0|15.7595|0|5.91803|15.5433|0|6.1498|18.518|0|5.89435
0|15.5433|0|6.1498|18.4119|0|6.76303|18.518|0|5.89435
0|15.5433|0|6.1498|18.5246|0|7.44193|18.4119|0|6.76303
0|15.5433|0|6.1498|17.8278|0|11.0852|18.5246|0|7.44193
0|18.5246|0|7.44193|17.8278|0|11.0852|18.8027|0|8.08821
0|17.8278|0|11.0852|19.008|0|9.54642|18.8027|0|8.08821
0|17.8278|0|11.0852|18.0707|0|11.287|19.008|0|9.54642
0|18.0707|0|11.287|19.7984|0|10.2491|19.008|0|9.54642
0|18.0707|0|11.287|20.1942|0|11.1474|19.7984|0|10.2491
0|18.0707|0|11.287|18.0755|0|11.6562|20.1942|0|11.1474
0|18.0755|0|11.6562|20.2035|0|12.021|20.1942|0|11.1474
0|15.5433|0|6.1498|14.0871|0|8.4618|17.8278|0|11.0852
0|15.5433|0|6.1498|15.1661|0|6.22312|14.0871|0|8.4618
0|15.1661|0|6.22312|14.9336|0|6.12025|14.0871|0|8.4618
0|14.9336|0|6.12025|13.6114|0|6.91136|14.0871|0|8.4618
0|13.2709|0|6.31661|13.6114|0|6.91136|14.9336|0|6.12025
0|14.9336|0|6.12025|14.7886|0|5.79433|13.2709|0|6.31661
0|14.7886|0|5.79433|12.9385|0|5.94669|13.2709|0|6.31661
0|12.9385|0|5.94669|14.7886|0|5.79433|14.7948|0|5.45257
0|14.7948|0|5.45257|12.7248|0|5.52057|12.9385|0|5.94669
0|12.3386|0|5.19507|12.7248|0|5.52057|14.7948|0|5.45257
0|12.1118|0|4.81036|12.3386|0|5.19507|14.7948|0|5.45257
0|11.359|0|4.16735|12.1118|0|4.81036|14.7948|0|5.45257
0|14.0871|0|8.4618|16.9665|0|11.1879|17.8278|0|11.0852
0|14.0871|0|8.4618|14.0423|0|9.40829|16.9665|0|11.1879
0|14.0423|0|9.40829|14.103|0|9.85054|16.9665|0|11.1879
0|14.103|0|9.85054|14.318|0|10.2162|16.9665|0|11.1879
0|16.9665|0|11.1879|14.318|0|10.2162|16.7362|0|11.2982
0|14.318|0|10.2162|14.4055|0|10.6565|16.7362|0|11.2982
0|14.4055|0|10.6565|15.1001|0|11.4907|16.7362|0|11.2982
0|15.1001|0|11.4907|16.673|0|11.5956|16.7362|0|11.2982
0|16.673|0|11.5956|15.1001|0|11.4907|15.1494|0|11.6107
0|15.1494|0|11.6107|14.9923|0|12.2006|16.673|0|11.5956
0|14.9923|0|12.2006|15.1298|2.38419e-07|12.5226|16.673|0|11.5956
0|16.673|0|11.5956|15.1298|2.38419e-07|12.5226|16.952|0|11.6936
0|15.1298|2.38419e-07|12.5226|17.553|0|11.829|16.952|0|11.6936
0|15.1298|2.38419e-07|12.5226|15.0903|0|13.2085|17.553|0|11.829
0|15.0903|0|13.2085|15.2169|0|13.8657|17.553|0|11.829
0|17.553|0|11.829|15.2169|0|13.8657|17.9004|0|11.9016
0|15.2169|0|13.8657|15.5851|0|14.4704|17.9004|0|11.9016
0|15.5851|0|14.4704|16.0116|0|15.6453|17.9004|0|11.9016
0|17.9004|0|11.9016|20.2035|0|12.021|18.0755|0|11.6562
0|17.9004|0|11.9016|19.9979|0|12.4896|20.2035|0|12.021
0|17.9004|0|11.9016|19.4809|0|12.7768|19.9979|0|12.4896
0|17.9004|0|11.9016|19.0371|0|13.6331|19.4809|0|12.7768
0|17.9004|0|11.9016|19.0063|0|14.3541|19.0371|0|13.6331
0|17.9004|0|11.9016|16.0116|0|15.6453|19.0063|0|14.3541
0|16.0116|0|15.6453|19.2192|0|15.1445|19.0063|0|14.3541
0|16.0116|0|15.6453|16.0935|0|16.6465|19.2192|0|15.1445
0|19.2192|0|15.1445|16.0935|0|16.6465|19.5675|0|15.5115
0|16.0935|0|16.6465|19.5485|0|16.0418|19.5675|0|15.5115
0|16.0935|0|16.6465|19.2085|0|16.9621|19.5485|0|16.0418
0|16.0935|0|16.6465|15.7876|0|17.5354|19.2085|0|16.9621
0|19.2085|0|16.9621|15.7876|0|17.5354|18.9331|0|17.3102
0|15.7876|0|17.5354|15.8878|0|18.4498|18.9331|0|17.3102
0|18.9331|0|17.3102|15.8878|0|18.4498|18.9223|0|17.7034
0|15.8878|0|18.4498|19.1478|0|18.2239|18.9223|0|17.7034
0|15.8878|0|18.4498|19.0257|4.76837e-07|18.6694|19.1478|0|18.2239
0|15.8878|0|18.4498|15.7551|0|19.7095|19.0257|4.76837e-07|18.6694
0|19.0257|4.76837e-07|18.6694|15.7551|0|19.7095|18.5025|0|19.3713
0|15.7551|0|19.7095|15.826|0|20.1708|18.5025|0|19.3713
0|15.826|0|20.1708|18.2434|4.76837e-07|20.2612|18.5025|0|19.3713
0|15.826|0|20.1708|17.4942|0|20.9845|18.2434|4.76837e-07|20.2612
0|15.826|0|20.1708|15.6974|0|20.5765|17.4942|0|20.9845
0|15.6974|0|20.5765|15.1494|0|21.1675|17.4942|0|20.9845
0|17.4942|0|20.9845|15.1494|0|21.1675|16.4155|-4.76837e-07|21.3924
0|15.1494|0|21.1675|15.7007|0|22.0271|16.4155|-4.76837e-07|21.3924
0|15.1494|0|21.1675|15.0245|-4.76837e-07|22.9645|15.7007|0|22.0271
0|15.1494|0|21.1675|14.7244|0|22.013|15.0245|-4.76837e-07|22.9645
0|14.7244|0|22.013|14.1205|0|22.705|15.0245|-4.76837e-07|22.9645
0|14.1205|0|22.705|13.6836|0|23.0124|15.0245|-4.76837e-07|22.9645
0|13.6836|0|23.0124|13.395|0|23.3618|15.0245|-4.76837e-07|22.9645
0|13.395|0|23.3618|13.1886|0|23.6121|15.0245|-4.76837e-07|22.9645
0|-2.06504|0|1.50801|-2.38873|0|-0.295103|-2.52259|0|1.43214
0|-2.52259|0|1.43214|-2.38873|0|-0.295103|-3.90283|0|-0.155794
0|-2.52259|0|1.43214|-3.90283|0|-0.155794|-3.50317|0|1.47647
0|-3.50317|0|1.47647|-3.90283|0|-0.155794|-5.21859|0|0.571177
0|-4.41069|0|1.79902|-3.50317|0|1.47647|-5.21859|0|0.571177
0|-5.19427|0|1.82285|-4.41069|0|1.79902|-5.21859|0|0.571177
0|-5.19427|0|1.82285|-5.21859|0|0.571177|-5.65456|0|1.26877
0|-5.55145|0|2.00976|-5.19427|0|1.82285|-5.65456|0|1.26877
0|-5.55145|0|2.00976|-5.65456|0|1.26877|-6.59279|0|1.62236
0|-5.86632|0|2.4364|-5.55145|0|2.00976|-6.59279|0|1.62236
0|-6.75948|0|3.11758|-5.86632|0|2.4364|-6.59279|0|1.62236
0|-6.75948|0|3.11758|-6.59279|0|1.62236|-7.07052|0|1.83257
0|-6.75948|0|3.11758|-7.07052|0|1.83257|-8.00671|0|2.94356
0|-7.40599|0|3.91266|-6.75948|0|3.11758|-8.00671|0|2.94356
0|-8.23816|0|4.32472|-7.40599|0|3.91266|-8.00671|0|2.94356
0|-8.23816|0|4.32472|-8.00671|0|2.94356|-8.74678|0|3.1593
0|-8.23816|0|4.32472|-8.74678|0|3.1593|-9.24453|0|3.73719
0|-8.23816|0|4.32472|-9.24453|0|3.73719|-8.88404|0|5.07935
0|-8.88404|0|5.07935|-9.24453|0|3.73719|-9.48323|0|4.57278
0|-9.3079|0|5.95364|-8.88404|0|5.07935|-9.48323|0|4.57278
0|-9.3079|0|5.95364|-9.48323|0|4.57278|-9.91405|0|5.14742
0|-9.3079|0|5.95364|-9.91405|0|5.14742|-10.027|0|5.5683
0|-9.3079|0|5.95364|-10.027|0|5.5683|-9.83101|0|6.09357
0|-9.22211|0|6.91351|-9.3079|0|5.95364|-9.83101|0|6.09357
0|-9.22211|0|6.91351|-9.83101|0|6.09357|-9.88516|0|6.49517
0|-9.22211|0|6.91351|-9.88516|0|6.49517|-10.1747|0|6.72153
0|-9.42356|0|7.85782|-9.22211|0|6.91351|-10.1747|0|6.72153
0|-9.42356|0|7.85782|-10.1747|0|6.72153|-10.6233|0|7.53239
0|-9.42356|0|7.85782|-10.6233|0|7.53239|-10.6991|0|7.94938
0|-9.42356|0|7.85782|-10.6991|0|7.94938|-10.4767|0|8.34481
0|-9.33985|0|8.66559|-9.42356|0|7.85782|-10.4767|0|8.34481
0|-9.40771|0|9.56512|-9.33985|0|8.66559|-10.4767|0|8.34481
0|-10.4767|0|8.34481|-10.4395|0|9.00547|-9.40771|0|9.56512
0|-9.63858|-2.38419e-07|10.4082|-9.40771|0|9.56512|-10.4395|0|9.00547

0|-9.63858|-2.38419e-07|10.4082|-10.4395|0|9.00547|-10.7351|0|9.64426
0|-9.62084|0|10.647|-9.63858|-2.38419e-07|10.4082|-10.7351|0|9.64426
0|-9.62084|0|10.647|-10.7351|0|9.64426|-11.3395|0|10.2063
0|-9.4208|0|11.049|-9.62084|0|10.647|-11.3395|0|10.2063
0|-9.4208|0|11.049|-11.3395|0|10.2063|-10.7484|0|11.1365
0|-10.7484|0|11.1365|-11.3395|0|10.2063|-11.2678|0|11.1039
0|-11.2678|0|11.1039|-11.3395|0|10.2063|-11.8917|0|10.3363
0|-11.2678|0|11.1039|-11.8917|0|10.3363|-11.5655|0|11.5717
0|-11.5655|0|11.5717|-11.8917|0|10.3363|-12.2605|0|10.7255
0|-11.5655|0|11.5717|-12.2605|0|10.7255|-12.5789|0|11.4919
0|-11.5655|0|11.5717|-12.5789|0|11.4919|-11.3397|0|11.9455
0|-11.3397|0|11.9455|-12.5789|0|11.4919|-12.5257|0|12.3814
0|-11.3397|0|11.9455|-12.5257|0|12.3814|-11.9865|0|13.185
0|-10.7484|0|11.1365|-10.5921|0|11.3538|-9.4208|0|11.049
0|-10.5921|0|11.3538|-10.4583|0|11.5397|-9.4208|0|11.049
0|-10.4583|0|11.5397|-9.18515|0|11.2225|-9.4208|0|11.049
0|-10.4583|0|11.5397|-9.15906|0|11.4545|-9.18515|0|11.2225
0|-10.4583|0|11.5397|-10.4563|0|12.0756|-9.15906|0|11.4545
0|-10.4563|0|12.0756|-9.29466|0|11.7166|-9.15906|0|11.4545
0|-9.29466|0|11.7166|-10.4563|0|12.0756|-9.2297|0|11.8175
0|-9.43771|0|12.0692|-9.2297|0|11.8175|-10.4563|0|12.0756
0|-9.43771|0|12.0692|-10.4563|0|12.0756|-9.10232|0|12.218
0|-9.12855|0|17.1418|-11.3397|0|11.9455|-11.9865|0|13.185
0|-9.12855|0|17.1418|-10.4563|0|12.0756|-11.3397|0|11.9455
0|-8.9209|0|12.4967|-8.90503|0|12.3446|-9.10232|0|12.218
